counter_done,agent,counter_done_max_changes,reward_game,representation,done_penalty,counter_changes,reward_experience_bonus,entropy,reward,changes_penalty,piece_penalty,discount_reward,done_bonus,is_done_success,segments,discount_rewards,rewards_sum,experience_bonus,historical,bonus_factor,counter_done_interations,entropy_map
914,,0,0.0,narrow-puzzle,,6,3.077940000000009,1.4591479170272448,2.58,,0,,0.0,True,[29 17 17 17 16 29],2.269662008923667,2.08,1.1930000000000034,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([16], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9991567090571561
915,,0,0.0,narrow-puzzle,,6,3.0784560000000094,1.7924812503605778,2.58,,0,,0.0,True,[16 29 17 29 29 39],2.269662008923667,2.08,1.1932000000000036,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([16], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([39], dtype=int64)]}",3.188521078284832,0,0.9536431321552503
916,,0,0.0,narrow-puzzle,,6,3.078972000000009,1.7924812503605778,2.58,,0,,0.0,True,[17 18 17 16 39 17],2.269662008923667,2.08,1.1934000000000036,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([18], dtype=int64), array([17], dtype=int64), array([16], dtype=int64), array([39], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.999986826106434
917,,0,0.0,narrow-puzzle,,6,3.0794880000000093,1.9182958340544893,2.58,,0,,0.0,True,[18 16 17 29 17 18],2.269662008923667,2.08,1.1936000000000035,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([18], dtype=int64)]}",3.188521078284832,0,0.993614428200075
918,,0,0.0,narrow-puzzle,,6,3.080004000000009,1.4591479170272448,2.58,,0,,0.0,True,[17 29 29 18 17 29],2.269662008923667,2.08,1.1938000000000035,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([18], dtype=int64), array([17], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9864676098415691
919,,0,0.0,narrow-puzzle,,6,3.0805200000000093,1.9182958340544896,2.58,,0,,0.0,True,[29 16 39 29 17 17],2.269662008923667,2.08,1.1940000000000035,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([16], dtype=int64), array([39], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9856057373450678
920,,0,0.0,narrow-puzzle,,6,3.081036000000009,2.251629167387823,2.58,,0,,10.0,True,[28 17 16 29 29 18],2.269662008923667,2.08,1.1942000000000035,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([28], dtype=int64), array([17], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([18], dtype=int64)]}",3.188521078284832,0,0.9838013114297336
921,,0,0.0,narrow-puzzle,,6,3.081552000000009,2.584962500721156,2.58,,0,,50.0,True,[24 18 17 39 29 16],2.269662008923667,2.08,1.1944000000000035,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([24], dtype=int64), array([18], dtype=int64), array([17], dtype=int64), array([39], dtype=int64), array([29], dtype=int64), array([16], dtype=int64)]}",3.188521078284832,0,0.9640787648082292
922,,0,0.0,narrow-puzzle,,6,3.082068000000009,1.2516291673878228,2.58,,0,,0.0,True,[29 17 29 29 29 16],2.269662008923667,2.08,1.1946000000000034,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([16], dtype=int64)]}",3.188521078284832,0,0.9520402801398791
923,,0,0.0,narrow-puzzle,,6,3.082584000000009,1.2516291673878228,2.58,,0,,0.0,True,[24 29 29 29 29 18],2.269662008923667,2.08,1.1948000000000034,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([24], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([18], dtype=int64)]}",3.188521078284832,0,0.9072395311383639
924,,0,0.0,narrow-puzzle,,6,3.0831000000000093,1.2516291673878228,2.58,,0,,0.0,True,[18 29 16 29 29 29],2.269662008923667,2.08,1.1950000000000036,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([29], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9139629195428369
925,,0,0.0,narrow-puzzle,,6,3.0836160000000095,1.2516291673878228,2.58,,0,,0.0,True,[16 17 29 29 29 29],2.269662008923667,2.08,1.1952000000000036,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([16], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9520402801398791
926,,0,0.0,narrow-puzzle,,6,3.084132000000009,2.2516291673878226,2.58,,0,,10.0,True,[16 29 17 39 18 17],2.269662008923667,2.08,1.1954000000000036,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([16], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([39], dtype=int64), array([18], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.990374836448575
927,,0,0.0,narrow-puzzle,,6,3.0846480000000094,1.4591479170272448,2.58,,0,,0.0,True,[18 18 17 29 17 18],2.269662008923667,2.08,1.1956000000000035,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([18], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([18], dtype=int64)]}",3.188521078284832,0,0.9947240240065337
928,,0,0.0,narrow-puzzle,,6,3.085164000000009,1.9182958340544896,2.58,,0,,0.0,True,[29 18 16 17 29 17],2.269662008923667,2.08,1.1958000000000035,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([18], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9896469097488854
929,,0,0.0,narrow-puzzle,,6,3.0856800000000093,1.4591479170272448,2.58,,0,,0.0,True,[18 29 29 18 29 17],2.269662008923667,2.08,1.1960000000000035,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([18], dtype=int64), array([29], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9640787648082292
930,,0,0.0,narrow-puzzle,,6,3.086196000000009,1.4591479170272448,2.58,,0,,0.0,True,[17 29 29 17 16 17],2.269662008923667,2.08,1.1962000000000035,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([16], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9991567090571561
931,,0,0.0,narrow-puzzle,,6,3.0867120000000097,1.9182958340544896,2.58,,0,,0.0,True,[39 17 29 29 16 16],2.269662008923667,2.08,1.1964000000000037,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([39], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([16], dtype=int64), array([16], dtype=int64)]}",3.188521078284832,0,0.95977380852999
932,,0,0.0,narrow-puzzle,,6,3.0872280000000094,2.2516291673878226,2.58,,0,,10.0,True,[17 16 29 29 39 18],2.269662008923667,2.08,1.1966000000000037,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([39], dtype=int64), array([18], dtype=int64)]}",3.188521078284832,0,0.9626715710407068
933,,0,0.0,narrow-puzzle,,6,3.0877440000000096,1.9182958340544893,2.58,,0,,0.0,True,[29 18 29 17 39 17],2.269662008923667,2.08,1.1968000000000036,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([18], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([39], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9873026324188969
934,,0,0.0,narrow-puzzle,,6,3.0882600000000093,1.9182958340544896,2.58,,0,,0.0,True,[29 18 29 10 17 17],2.269662008923667,2.08,1.1970000000000036,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([18], dtype=int64), array([29], dtype=int64), array([10], dtype=int64), array([17], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9917506060882721
935,,0,0.0,narrow-puzzle,,6,3.0887760000000095,1.9182958340544893,2.58,,0,,0.0,True,[16 17 17 29 16 39],2.269662008923667,2.08,1.1972000000000036,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([16], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([16], dtype=int64), array([39], dtype=int64)]}",3.188521078284832,0,0.9888922525267978
936,,0,0.0,narrow-puzzle,,6,3.0892920000000093,1.7924812503605778,2.58,,0,,0.0,True,[24 29 17 29 29 39],2.269662008923667,2.08,1.1974000000000036,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([24], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([39], dtype=int64)]}",3.188521078284832,0,0.9487499032694517
937,,0,0.0,narrow-puzzle,,6,3.0898080000000094,1.4591479170272448,2.58,,0,,0.0,True,[29 29 17 39 29 17],2.269662008923667,2.08,1.1976000000000036,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([39], dtype=int64), array([29], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9818890814641623
938,,0,0.0,narrow-puzzle,,6,3.090324000000009,1.9182958340544893,2.58,,0,,0.0,True,[18 29 16 16 29 39],2.269662008923667,2.08,1.1978000000000035,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([29], dtype=int64), array([16], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([39], dtype=int64)]}",3.188521078284832,0,0.9245731266076261
939,,0,0.0,narrow-puzzle,,6,3.090840000000009,2.584962500721156,2.58,,0,,50.0,True,[17 24 18 16 39 14],2.269662008923667,2.08,1.1980000000000035,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([24], dtype=int64), array([18], dtype=int64), array([16], dtype=int64), array([39], dtype=int64), array([14], dtype=int64)]}",3.188521078284832,0,0.97663491144401
940,,0,0.0,narrow-puzzle,,6,3.0913560000000095,1.9182958340544893,2.58,,0,,0.0,True,[17 17 39 18 29 18],2.269662008923667,2.08,1.1982000000000037,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([17], dtype=int64), array([39], dtype=int64), array([18], dtype=int64), array([29], dtype=int64), array([18], dtype=int64)]}",3.188521078284832,0,0.9917506060882721
941,,0,0.0,narrow-puzzle,,6,3.0918720000000097,2.2516291673878226,2.58,,0,,10.0,True,[17 29 16 29 30 39],2.269662008923667,2.08,1.1984000000000037,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([29], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([30], dtype=int64), array([39], dtype=int64)]}",3.188521078284832,0,0.9582831238219733
942,,0,0.0,narrow-puzzle,,6,3.0923880000000095,1.4591479170272448,2.58,,0,,0.0,True,[29 29 16 17 16 29],2.269662008923667,2.08,1.1986000000000037,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([29], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([16], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9582831238219733
943,,0,0.0,narrow-puzzle,,6,3.0929040000000096,1.9182958340544896,2.58,,0,,0.0,True,[16 39 17 29 17 29],2.269662008923667,2.08,1.1988000000000036,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([16], dtype=int64), array([39], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9856057373450678
944,,0,0.0,narrow-puzzle,,6,3.0934200000000094,1.7924812503605778,2.58,,0,,0.0,True,[17 17 29 16 17 39],2.269662008923667,2.08,1.1990000000000036,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([39], dtype=int64)]}",3.188521078284832,0,0.9993543848687498
945,,0,0.0,narrow-puzzle,,6,3.0939360000000096,1.0,2.58,,0,,0.0,True,[17 17 29 29 29 17],2.269662008923667,2.08,1.1992000000000036,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9981021327390103
946,,0,0.0,narrow-puzzle,,6,3.0944520000000093,1.4591479170272448,2.58,,0,,0.0,True,[18 17 17 18 29 17],2.269662008923667,2.08,1.1994000000000036,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([18], dtype=int64), array([29], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,1.0
947,,0,0.0,narrow-puzzle,,6,3.09496800000001,1.9182958340544893,2.58,,0,,0.0,True,[29 18 17 16 18 29],2.269662008923667,2.08,1.1996000000000038,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([18], dtype=int64), array([17], dtype=int64), array([16], dtype=int64), array([18], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9694309156463241
948,,0,0.0,narrow-puzzle,,6,3.0954840000000097,1.0,2.58,,0,,0.0,True,[17 29 17 29 29 17],2.269662008923667,2.08,1.1998000000000038,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9981021327390103
949,,0,0.0,narrow-puzzle,,6,3.09600000000001,1.4591479170272446,2.58,,0,,0.0,True,[29 18 16 29 29 16],2.269662008923667,2.08,1.2000000000000037,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([18], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([16], dtype=int64)]}",3.188521078284832,0,0.922510181448798
950,,0,0.0,narrow-puzzle,,6,3.0965160000000096,1.4591479170272448,2.58,,0,,0.0,True,[17 16 29 29 16 29],2.269662008923667,2.08,1.2002000000000037,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([16], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9582831238219733
951,,0,0.0,narrow-puzzle,,6,3.0970320000000098,1.9182958340544896,2.58,,0,,0.0,True,[38 29 29 16 17 17],2.269662008923667,2.08,1.2004000000000037,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([38], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9856057373450678
952,,0,0.0,narrow-puzzle,,6,3.0975480000000095,1.4591479170272448,2.58,,0,,0.0,True,[17 17 39 39 10 17],2.269662008923667,2.08,1.2006000000000037,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([17], dtype=int64), array([39], dtype=int64), array([39], dtype=int64), array([10], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9998814320705911
953,,0,0.0,narrow-puzzle,,6,3.0980640000000097,1.792481250360578,2.58,,0,,0.0,True,[24 18 16 17 17 17],2.269662008923667,2.08,1.2008000000000036,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([24], dtype=int64), array([18], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.999986826106434
954,,0,0.0,narrow-puzzle,,6,3.0985800000000094,2.2516291673878226,2.58,,0,,10.0,True,[17 18 16 17 39 29],2.269662008923667,2.08,1.2010000000000036,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([18], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([39], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.990374836448575
955,,0,0.0,narrow-puzzle,,6,3.099096000000009,1.4591479170272446,2.58,,0,,0.0,True,[17 29 17 16 16 17],2.269662008923667,2.08,1.2012000000000036,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([16], dtype=int64), array([16], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9997892080780693
956,,0,0.0,narrow-puzzle,,6,3.09961200000001,0.9182958340544896,2.58,,0,,0.0,True,[29 17 29 29 29 17],2.269662008923667,2.08,1.2014000000000038,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.980892449782821
957,,0,0.0,narrow-puzzle,,6,3.10012800000001,1.2516291673878228,2.58,,0,,0.0,True,[17 29 29 39 29 29],2.269662008923667,2.08,1.2016000000000038,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([39], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9470622432515329
958,,0,0.0,narrow-puzzle,,6,3.1006440000000097,1.792481250360578,2.58,,0,,0.0,True,[29 16 24 39 39 39],2.269662008923667,2.08,1.2018000000000038,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([16], dtype=int64), array([24], dtype=int64), array([39], dtype=int64), array([39], dtype=int64), array([39], dtype=int64)]}",3.188521078284832,0,0.9095106630291534
959,,0,0.0,narrow-puzzle,,6,3.10116000000001,1.584962500721156,2.58,,0,,0.0,True,[16 17 16 29 29 17],2.269662008923667,2.08,1.2020000000000037,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([16], dtype=int64), array([17], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9881108365218301
960,,0,0.0,narrow-puzzle,,6,3.1016760000000096,1.9182958340544893,2.58,,0,,0.0,True,[17 29 39 18 17 29],2.269662008923667,2.08,1.2022000000000037,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([29], dtype=int64), array([39], dtype=int64), array([18], dtype=int64), array([17], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9873026324188969
961,,0,0.0,narrow-puzzle,,6,3.1021920000000094,0.9182958340544896,2.58,,0,,0.0,True,[17 29 17 29 29 29],2.269662008923667,2.08,1.2024000000000037,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.980892449782821
962,,0,0.0,narrow-puzzle,,6,3.1027080000000096,1.0,2.58,,0,,0.0,True,[29 29 16 16 16 29],2.269662008923667,2.08,1.2026000000000037,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([29], dtype=int64), array([16], dtype=int64), array([16], dtype=int64), array([16], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9182958340544896
